meter_id,timestamp,voltage,current,power,temperature,frequency,power_factor,is_anomaly
ANM-018,2025-01-17T20:00:00,225.8,7.476,1.543,32.45,49.965,0.914,1
ANM-018,2025-01-17T21:00:00,231.28,7.609,1.649,31.72,50.1,0.937,1
ANM-018,2025-01-17T22:00:00,230.0,6.332,1.21,31.15,50.074,0.875,1
ANM-018,2025-01-17T23:00:00,221.35,4.228,0.846,29.95,49.973,0.904,1
ANM-018,2025-01-18T00:00:00,230.0,1.057,0.216,30.72,50.284,0.925,1
ANM-018,2025-01-18T01:00:00,223.64,2.121,0.436,30.04,49.957,0.919,1
ANM-018,2025-01-18T02:00:00,230.43,1.634,0.348,30.56,50.044,0.924,1
ANM-018,2025-01-18T03:00:00,231.09,1.442,0.297,32.2,49.915,0.891,1
ANM-018,2025-01-18T04:00:00,227.1,0.0,0.277,33.16,50.015,0.919,1
ANM-018,2025-01-18T05:00:00,226.73,0.899,0.182,33.51,50.038,0.893,1
ANM-018,2025-01-18T06:00:00,238.72,2.288,0.496,35.8,50.005,0.908,1
ANM-018,2025-01-18T07:00:00,230.0,4.003,0.889,35.9,49.95,0.927,1
ANM-018,2025-01-18T08:00:00,223.56,6.257,1.294,37.9,49.882,0.925,1
ANM-018,2025-01-18T09:00:00,230.0,4.145,0.851,39.44,49.936,0.911,1
ANM-018,2025-01-18T10:00:00,237.27,2.973,0.661,39.24,50.139,0.937,1
ANM-018,2025-01-18T11:00:00,231.34,3.066,0.656,39.26,49.936,0.925,1
ANM-018,2025-01-18T12:00:00,233.73,3.13,0.654,39.8,50.041,0.894,1
ANM-018,2025-01-18T13:00:00,237.83,2.704,0.584,40.56,50.144,0.908,1
ANM-018,2025-01-18T14:00:00,218.91,3.486,0.712,39.16,49.804,0.933,1
ANM-018,2025-01-18T15:00:00,237.31,0.0,0.705,38.75,49.932,0.888,1
ANM-018,2025-01-18T16:00:00,228.17,4.316,0.908,38.28,50.068,0.922,1
ANM-018,2025-01-18T17:00:00,231.84,5.532,1.162,36.95,49.953,0.906,1
ANM-018,2025-01-18T18:00:00,242.24,5.666,1.26,34.16,49.908,0.918,1
ANM-018,2025-01-18T19:00:00,224.92,6.868,1.381,33.28,50.027,0.894,1
ANM-018,2025-01-18T20:00:00,229.16,0.0,1.49,33.08,49.957,0.911,1
ANM-018,2025-01-18T21:00:00,226.05,8.325,1.69,30.79,49.886,0.898,1
ANM-018,2025-01-18T22:00:00,232.94,6.006,1.29,31.16,49.872,0.922,1
ANM-018,2025-01-18T23:00:00,226.75,3.599,0.736,30.19,49.977,0.902,1
ANM-018,2025-01-19T00:00:00,223.21,1.131,0.224,29.99,49.869,0.887,1
ANM-018,2025-01-19T01:00:00,234.58,1.365,0.299,29.54,50.193,0.934,1
ANM-018,2025-01-19T02:00:00,229.9,0.0,0.324,31.66,50.031,0.927,1
ANM-018,2025-01-19T03:00:00,227.97,1.884,0.369,32.91,49.911,0.859,1
ANM-018,2025-01-19T04:00:00,225.29,1.883,0.381,32.24,49.868,0.898,1
ANM-018,2025-01-19T05:00:00,223.27,1.132,0.234,34.31,50.057,0.926,1
ANM-018,2025-01-19T06:00:00,238.43,2.607,0.57,34.6,50.19,0.917,1
ANM-018,2025-01-19T07:00:00,230.0,4.24,0.9,35.76,49.963,0.897,1
ANM-018,2025-01-19T08:00:00,228.9,6.231,1.295,38.04,50.091,0.908,1
ANM-018,2025-01-19T09:00:00,230.0,3.827,0.826,39.41,49.972,0.924,1
ANM-018,2025-01-19T10:00:00,225.34,3.576,0.73,39.58,49.806,0.906,1
ANM-018,2025-01-19T11:00:00,228.01,0.0,0.671,38.66,49.951,0.933,1
ANM-018,2025-01-19T12:00:00,229.64,2.67,0.564,40.03,49.94,0.92,1
ANM-018,2025-01-19T13:00:00,225.23,3.411,0.719,40.34,50.086,0.936,1
ANM-018,2025-01-19T14:00:00,227.18,3.081,0.653,38.97,49.92,0.933,1
ANM-018,2025-01-19T15:00:00,226.27,0.0,0.711,39.4,49.985,0.898,1
ANM-018,2025-01-19T16:00:00,230.0,4.174,0.867,37.54,49.99,0.905,1
ANM-018,2025-01-19T17:00:00,230.86,4.945,1.073,36.31,50.077,0.94,1
ANM-018,2025-01-19T18:00:00,230.92,5.497,-1.805,35.13,49.998,0.924,1
ANM-018,2025-01-19T19:00:00,235.96,0.0,1.438,34.02,49.857,0.95,1
ANM-018,2025-01-19T20:00:00,231.95,6.848,1.455,32.47,49.983,0.916,1
ANM-018,2025-01-19T21:00:00,236.13,7.974,1.672,31.6,49.831,0.888,1
ANM-018,2025-01-19T22:00:00,227.9,0.0,1.178,31.03,49.977,0.942,1
ANM-018,2025-01-19T23:00:00,235.7,3.171,0.689,29.97,49.91,0.922,1
ANM-018,2025-01-20T00:00:00,230.0,1.076,0.222,29.85,49.978,0.91,1
ANM-018,2025-01-20T01:00:00,230.96,0.0,0.259,30.04,49.924,0.903,1
ANM-018,2025-01-20T02:00:00,222.69,0.0,0.321,31.48,49.868,0.926,1
ANM-018,2025-01-20T03:00:00,231.67,1.545,0.334,31.23,50.036,0.933,1
ANM-018,2025-01-20T04:00:00,224.73,0.879,0.18,31.95,49.885,0.911,1
ANM-018,2025-01-20T05:00:00,231.04,0.0,0.257,34.15,50.014,0.927,1
ANM-018,2025-01-20T06:00:00,235.56,2.853,0.592,35.11,50.092,0.881,1
ANM-018,2025-01-20T07:00:00,230.0,4.052,0.841,35.88,49.961,0.921,1
ANM-018,2025-01-20T08:00:00,218.27,0.0,1.191,37.17,50.131,0.936,1
ANM-018,2025-01-20T09:00:00,231.77,3.687,0.805,37.51,50.056,0.942,1
ANM-018,2025-01-20T10:00:00,228.36,3.136,0.661,39.78,50.006,0.923,1
ANM-018,2025-01-20T11:00:00,226.89,3.143,0.671,40.07,49.867,0.941,1
ANM-018,2025-01-20T12:00:00,232.13,3.008,0.639,40.4,50.0,0.915,1
ANM-018,2025-01-20T13:00:00,230.7,3.381,0.695,39.97,50.058,0.891,1
ANM-018,2025-01-20T14:00:00,232.76,3.338,0.718,38.62,50.136,0.924,1
ANM-018,2025-01-20T15:00:00,230.99,3.548,0.763,37.76,49.924,0.931,1
ANM-018,2025-01-20T16:00:00,221.98,4.475,0.896,37.04,50.134,0.902,1
ANM-018,2025-01-20T17:00:00,235.68,4.552,1.002,36.44,50.164,0.934,1
ANM-018,2025-01-20T18:00:00,228.87,5.293,1.152,35.78,50.047,0.951,1
ANM-018,2025-01-20T19:00:00,229.77,6.557,1.365,33.99,49.988,0.906,1
ANM-018,2025-01-20T20:00:00,224.06,0.0,-1.991,32.53,49.995,0.95,1
ANM-018,2025-01-20T21:00:00,222.88,8.466,1.668,31.11,50.01,0.884,1
ANM-018,2025-01-20T22:00:00,0.0,5.78,1.172,31.09,49.96,0.911,1
ANM-018,2025-01-20T23:00:00,0.0,3.492,0.748,29.82,49.848,0.912,1
ANM-018,2025-01-21T00:00:00,225.47,1.111,0.234,30.33,50.024,0.934,1
ANM-018,2025-01-21T01:00:00,0.0,0.0,-0.195,29.82,50.158,0.905,1
ANM-018,2025-01-21T02:00:00,229.18,0.0,0.315,30.76,49.977,0.932,1
ANM-018,2025-01-21T03:00:00,239.05,1.847,0.404,31.98,49.896,0.915,1
ANM-018,2025-01-21T04:00:00,221.01,1.701,0.347,32.2,49.971,0.923,1
ANM-018,2025-01-21T05:00:00,235.9,0.962,0.208,33.47,50.029,0.917,1
ANM-018,2025-01-21T06:00:00,0.0,2.177,0.477,35.35,49.958,0.918,1
ANM-018,2025-01-21T07:00:00,0.0,4.001,0.883,37.08,49.83,0.924,1
ANM-018,2025-01-21T08:00:00,216.63,6.043,1.173,36.94,50.073,0.896,1
ANM-018,2025-01-21T09:00:00,226.1,0.0,0.815,38.99,49.977,0.939,1
ANM-018,2025-01-21T10:00:00,226.77,3.64,-1.297,39.72,50.019,0.917,1
ANM-018,2025-01-21T11:00:00,228.51,2.81,0.61,39.29,50.022,0.95,1
ANM-018,2025-01-21T12:00:00,233.66,3.295,0.683,40.49,50.191,0.887,1
ANM-018,2025-01-21T13:00:00,230.0,3.116,0.667,40.56,49.912,0.932,1
ANM-018,2025-01-21T14:00:00,0.0,2.708,0.592,38.48,50.086,0.953,1
ANM-018,2025-01-21T15:00:00,233.27,3.661,0.802,38.81,50.05,0.939,1
ANM-018,2025-01-21T16:00:00,230.0,4.102,0.894,37.13,50.002,0.949,1
ANM-018,2025-01-21T17:00:00,223.61,4.477,0.943,36.32,49.994,0.942,1
ANM-018,2025-01-21T18:00:00,225.08,5.769,1.14,35.96,49.822,0.878,1
ANM-018,2025-01-21T19:00:00,0.0,6.539,1.378,33.03,49.832,0.94,1
ANM-018,2025-01-21T20:00:00,222.86,7.232,1.523,32.5,50.005,0.945,1
ANM-018,2025-01-21T21:00:00,0.0,7.607,1.669,31.17,50.154,0.925,1
ANM-018,2025-01-21T22:00:00,228.62,5.962,1.265,30.53,49.937,0.928,1
ANM-018,2025-01-21T23:00:00,230.0,0.0,0.651,30.35,49.998,0.946,1
ANM-018,2025-01-22T00:00:00,0.0,1.489,0.321,29.85,50.049,0.898,1
ANM-018,2025-01-22T01:00:00,231.67,1.459,0.313,30.0,49.989,0.926,1
ANM-018,2025-01-22T02:00:00,242.04,1.352,0.304,30.79,49.924,0.929,1
ANM-018,2025-01-22T03:00:00,0.0,1.503,0.329,31.24,50.091,0.928,1
ANM-018,2025-01-22T04:00:00,230.0,1.16,-0.124,33.03,49.863,0.921,1
ANM-018,2025-01-22T05:00:00,0.0,1.722,-0.508,34.55,50.055,0.92,1
ANM-018,2025-01-22T06:00:00,227.41,0.0,-0.371,35.35,49.849,0.933,1
ANM-018,2025-01-22T07:00:00,237.78,3.854,0.832,36.92,49.954,0.908,1
ANM-018,2025-01-22T08:00:00,232.0,0.0,1.289,37.66,50.193,0.951,1
ANM-018,2025-01-22T09:00:00,232.42,3.996,0.846,38.79,49.979,0.911,1
ANM-018,2025-01-22T10:00:00,0.0,2.843,0.629,40.53,49.862,0.937,1
ANM-018,2025-01-22T11:00:00,234.9,2.867,0.623,39.16,50.008,0.925,1
ANM-018,2025-01-22T12:00:00,0.0,0.0,0.631,39.59,49.905,0.926,1
ANM-018,2025-01-22T13:00:00,239.88,2.572,0.585,39.81,50.29,0.948,1
ANM-018,2025-01-22T14:00:00,232.75,3.26,0.695,39.87,50.027,0.916,1
ANM-018,2025-01-22T15:00:00,219.33,3.433,0.704,38.44,49.969,0.935,1
ANM-018,2025-01-22T16:00:00,0.0,4.357,0.911,37.52,49.987,0.912,1
ANM-018,2025-01-22T17:00:00,224.84,4.882,1.0,36.33,50.188,0.911,1
ANM-018,2025-01-22T18:00:00,224.7,0.0,1.206,35.25,49.887,0.89,1
ANM-018,2025-01-22T19:00:00,231.65,6.572,1.431,34.1,50.073,0.94,1
ANM-018,2025-01-22T20:00:00,0.0,7.73,1.659,32.2,49.993,0.925,1
ANM-018,2025-01-22T21:00:00,230.0,0.0,1.69,31.9,50.032,0.925,1
ANM-018,2025-01-22T22:00:00,224.76,5.613,1.124,30.9,50.017,0.891,1
ANM-018,2025-01-22T23:00:00,0.0,0.0,0.802,30.57,49.855,0.893,1
ANM-018,2025-01-23T00:00:00,230.0,1.439,0.316,29.74,50.148,0.934,1
ANM-018,2025-01-23T01:00:00,228.12,1.696,0.363,30.61,49.984,0.938,1
ANM-018,2025-01-23T02:00:00,234.32,1.281,0.277,30.58,49.948,0.923,1
ANM-018,2025-01-23T03:00:00,230.0,1.846,0.404,31.36,50.033,0.934,1
ANM-018,2025-01-23T04:00:00,0.0,1.396,0.296,32.19,49.944,0.93,1
ANM-018,2025-01-23T05:00:00,0.0,0.859,0.184,33.42,50.159,0.921,1
ANM-018,2025-01-23T06:00:00,227.54,2.421,0.503,35.32,50.109,0.913,1
ANM-018,2025-01-23T07:00:00,2011.65,3.602,0.782,35.88,49.956,0.91,1
ANM-018,2025-01-23T08:00:00,1480.17,0.0,1.142,37.85,50.001,0.942,1
ANM-018,2025-01-23T09:00:00,226.15,0.0,0.719,38.33,49.9,0.917,1
ANM-018,2025-01-23T10:00:00,5859.53,3.574,0.733,38.7,49.943,0.918,1
ANM-018,2025-01-23T11:00:00,4142.19,0.0,0.686,39.6,49.929,0.943,1
ANM-018,2025-01-23T12:00:00,231.88,0.0,0.597,40.61,49.876,0.929,1
ANM-018,2025-01-23T13:00:00,4872.41,3.061,0.696,39.03,49.965,0.959,1
ANM-018,2025-01-23T14:00:00,0.0,2.884,0.601,39.08,49.949,0.914,1
ANM-018,2025-01-23T15:00:00,226.6,0.0,0.718,38.12,50.044,0.893,1
ANM-018,2025-01-23T16:00:00,0.0,0.0,0.842,37.85,49.786,0.876,1
ANM-018,2025-01-23T17:00:00,225.98,0.0,0.93,35.8,49.906,0.928,1
ANM-018,2025-01-23T18:00:00,234.51,5.723,1.24,35.27,50.104,0.924,1
ANM-018,2025-01-23T19:00:00,228.45,6.86,1.423,33.94,50.105,0.908,1
ANM-018,2025-01-23T20:00:00,226.13,8.254,1.663,32.57,50.049,0.891,1
ANM-018,2025-01-23T21:00:00,221.28,8.447,1.658,30.97,50.104,0.887,1
ANM-018,2025-01-23T22:00:00,230.0,5.604,1.21,31.32,50.083,0.917,1
ANM-018,2025-01-23T23:00:00,5455.79,3.117,0.679,29.69,50.098,0.931,1
ANM-018,2025-01-24T00:00:00,7523.66,1.786,0.372,31.15,50.015,0.913,1
ANM-018,2025-01-24T01:00:00,230.77,0.0,0.241,30.75,49.969,0.884,1
ANM-018,2025-01-24T02:00:00,234.54,1.685,0.368,30.66,50.063,0.931,1
ANM-018,2025-01-24T03:00:00,0.0,1.878,0.409,31.4,49.993,0.932,1
ANM-018,2025-01-24T04:00:00,231.87,1.353,0.295,32.23,49.962,0.94,1
ANM-018,2025-01-24T05:00:00,230.0,1.396,0.295,33.93,50.004,0.908,1
ANM-018,2025-01-24T06:00:00,0.0,2.506,0.545,35.8,49.942,0.946,1
ANM-018,2025-01-24T07:00:00,220.37,4.203,0.854,35.92,49.973,0.922,1
ANM-018,2025-01-24T08:00:00,226.72,5.576,1.177,37.48,50.014,0.931,1
ANM-018,2025-01-24T09:00:00,233.96,3.341,0.727,38.94,49.907,0.93,1
ANM-018,2025-01-24T10:00:00,225.63,3.475,0.748,39.18,50.013,0.954,1
ANM-018,2025-01-24T11:00:00,0.0,2.913,0.623,38.94,49.953,0.908,1
ANM-018,2025-01-24T12:00:00,235.72,0.0,0.584,39.78,50.009,0.93,1
ANM-018,2025-01-24T13:00:00,233.57,3.333,0.717,39.57,50.098,0.921,1
ANM-018,2025-01-24T14:00:00,0.0,3.003,0.638,39.58,49.866,0.926,1
ANM-018,2025-01-24T15:00:00,228.96,3.63,0.733,38.3,50.11,0.882,1
ANM-018,2025-01-24T16:00:00,0.0,0.0,0.818,37.34,49.955,0.973,1
ANM-018,2025-01-24T17:00:00,230.0,0.0,1.072,35.6,49.911,0.9,1
ANM-018,2025-01-24T18:00:00,229.95,5.492,-1.288,35.8,50.094,0.955,1
ANM-018,2025-01-24T19:00:00,230.0,0.0,1.4,33.62,49.869,0.945,1
ANM-018,2025-01-24T20:00:00,230.0,0.0,-1.072,32.56,49.99,0.9,1
ANM-018,2025-01-24T21:00:00,0.0,8.369,1.719,31.54,49.976,0.899,1
ANM-018,2025-01-24T22:00:00,230.0,5.858,1.226,30.63,49.94,0.912,1
ANM-018,2025-01-24T23:00:00,5444.51,3.28,0.693,29.96,49.928,0.901,1
ANM-018,2025-01-25T00:00:00,229.07,1.093,0.226,29.98,50.099,0.903,1
ANM-018,2025-01-25T01:00:00,6479.29,1.181,0.262,30.3,49.922,0.964,1
ANM-018,2025-01-25T02:00:00,9200.39,1.727,0.373,30.37,49.89,0.936,1
ANM-018,2025-01-25T03:00:00,228.1,1.961,0.408,31.42,50.127,0.912,1
ANM-018,2025-01-25T04:00:00,231.2,0.0,0.35,31.12,50.023,0.91,1
ANM-018,2025-01-25T05:00:00,5570.07,0.0,0.215,33.59,49.867,0.942,1
ANM-018,2025-01-25T06:00:00,0.0,0.0,0.525,35.75,50.116,0.931,1
ANM-018,2025-01-25T07:00:00,229.63,4.34,0.895,36.81,50.048,0.898,1
ANM-018,2025-01-25T08:00:00,238.14,5.317,1.213,37.21,50.122,0.958,1
ANM-018,2025-01-25T09:00:00,230.39,0.0,0.826,38.39,49.956,0.897,1
ANM-018,2025-01-25T10:00:00,219.22,3.552,0.718,38.95,49.941,0.922,1
ANM-018,2025-01-25T11:00:00,227.42,3.329,0.686,40.24,49.918,0.906,1
ANM-018,2025-01-25T12:00:00,8824.38,0.0,0.564,39.69,50.064,0.888,1
ANM-018,2025-01-25T13:00:00,227.0,0.0,0.721,39.72,50.1,0.903,1
ANM-018,2025-01-25T14:00:00,229.43,2.779,0.612,38.23,49.91,0.96,1
ANM-018,2025-01-25T15:00:00,229.98,3.259,0.673,39.72,50.059,0.898,1
ANM-018,2025-01-25T16:00:00,226.48,4.504,0.965,37.47,49.909,0.946,1
ANM-018,2025-01-25T17:00:00,230.99,4.94,1.044,35.65,50.066,0.915,1
ANM-018,2025-01-25T18:00:00,230.0,0.0,1.124,35.21,49.946,0.908,1
ANM-018,2025-01-25T19:00:00,5394.33,6.444,1.321,34.76,50.123,0.889,1
ANM-018,2025-01-25T20:00:00,235.81,0.0,1.496,32.06,49.913,0.935,1
ANM-018,2025-01-25T21:00:00,8773.29,7.63,-2.529,31.57,50.143,0.92,1
ANM-018,2025-01-25T22:00:00,225.76,5.446,1.173,30.68,49.893,0.954,1
ANM-018,2025-01-25T23:00:00,5434.1,4.222,0.871,30.14,49.893,0.916,1
ANM-018,2025-01-26T00:00:00,235.21,1.69,0.357,29.53,50.104,0.898,1
ANM-018,2025-01-26T01:00:00,237.15,1.398,0.302,30.99,49.835,0.911,1
ANM-018,2025-01-26T02:00:00,2067.71,0.0,0.319,30.92,49.987,0.93,1
ANM-018,2025-01-26T03:00:00,233.1,1.525,0.327,31.88,50.094,0.92,1
ANM-018,2025-01-26T04:00:00,231.53,0.0,-0.221,32.18,49.89,0.945,1
ANM-018,2025-01-26T05:00:00,229.69,0.953,0.205,33.48,49.983,0.937,1
ANM-018,2025-01-26T06:00:00,1036.96,0.0,-0.328,35.26,49.999,0.964,1
ANM-018,2025-01-26T07:00:00,233.36,3.945,0.871,37.03,50.087,0.946,1
ANM-018,2025-01-26T08:00:00,232.13,5.429,1.172,37.34,50.027,0.93,1
ANM-018,2025-01-26T09:00:00,7998.51,0.0,0.727,38.77,49.909,0.923,1
ANM-018,2025-01-26T10:00:00,226.91,60817.74,0.736,39.47,50.078,0.965,1
ANM-018,2025-01-26T11:00:00,0.0,0.0,0.568,40.27,50.074,0.897,1
ANM-018,2025-01-26T12:00:00,230.0,3.469,0.725,40.34,49.912,0.905,1
ANM-018,2025-01-26T13:00:00,237.75,2.875,0.639,40.58,49.907,0.935,1
ANM-018,2025-01-26T14:00:00,8503.06,8169.51,0.591,39.53,49.914,0.91,1
ANM-018,2025-01-26T15:00:00,3929.99,0.0,0.724,38.96,50.026,0.902,1
ANM-018,2025-01-26T16:00:00,236.76,0.0,-1.337,37.4,50.024,0.926,1
ANM-018,2025-01-26T17:00:00,0.0,5.147,1.071,36.34,49.94,0.912,1
ANM-018,2025-01-26T18:00:00,7884.72,6.002,-2.072,34.37,49.771,0.902,1
ANM-018,2025-01-26T19:00:00,0.0,17554.405,1.388,33.74,49.968,0.908,1
ANM-018,2025-01-26T20:00:00,221.19,8.101,1.627,32.69,50.033,0.908,1
ANM-018,2025-01-26T21:00:00,228.92,7.422,1.614,30.83,49.983,0.95,1
ANM-018,2025-01-26T22:00:00,230.0,6.047,1.308,30.61,49.917,0.93,1
ANM-018,2025-01-26T23:00:00,228.83,3.536,0.772,28.95,50.249,0.954,1
ANM-018,2025-01-27T00:00:00,234.76,59036.998,0.26,30.41,49.919,0.956,1
ANM-018,2025-01-27T01:00:00,4851.86,64355.92,0.322,31.16,50.043,0.935,1
ANM-018,2025-01-27T02:00:00,230.0,1.329,-0.322,30.14,49.958,0.936,1
ANM-018,2025-01-27T03:00:00,0.0,1.723,0.346,32.16,49.999,0.9,1
ANM-018,2025-01-27T04:00:00,0.0,1.484,0.299,32.48,50.232,0.911,1
ANM-018,2025-01-27T05:00:00,2020.62,1.401,0.289,35.01,50.077,0.872,1
ANM-018,2025-01-27T06:00:00,1312.83,63967.565,0.526,34.82,49.821,0.922,1
ANM-018,2025-01-27T07:00:00,7719.93,4.167,0.867,36.15,49.952,0.919,1
ANM-018,2025-01-27T08:00:00,230.0,5.529,1.193,37.76,50.207,0.941,1
ANM-018,2025-01-27T09:00:00,3040.66,3.383,0.744,37.49,50.208,0.951,1
ANM-018,2025-01-27T10:00:00,233.63,3.412,0.747,39.77,49.998,0.937,1
ANM-018,2025-01-27T11:00:00,236.45,3.251,0.721,40.16,49.898,0.938,1
ANM-018,2025-01-27T12:00:00,235.42,2.716,0.596,39.84,49.854,0.932,1
ANM-018,2025-01-27T13:00:00,0.0,0.0,0.687,39.64,49.923,0.908,1
ANM-018,2025-01-27T14:00:00,231.26,3.43,0.752,38.56,49.927,0.948,1
ANM-018,2025-01-27T15:00:00,237.62,2.884,0.623,38.02,50.119,0.909,1
ANM-018,2025-01-27T16:00:00,229.5,4.08,0.867,38.13,49.868,0.926,1
ANM-018,2025-01-27T17:00:00,234.45,5.101,1.068,36.37,50.009,0.893,1
ANM-018,2025-01-27T18:00:00,231.52,5.53,-0.85,35.76,49.881,0.931,1
ANM-018,2025-01-27T19:00:00,0.0,6.537,1.425,33.15,49.945,0.923,1
ANM-018,2025-01-27T20:00:00,0.0,7.523,1.586,32.53,49.983,0.911,1
ANM-018,2025-01-27T21:00:00,223.14,1617.508,1.796,31.93,49.949,0.908,1
ANM-018,2025-01-27T22:00:00,1583.23,13217.749,1.209,30.51,50.197,0.935,1
ANM-018,2025-01-27T23:00:00,0.0,0.0,0.835,30.81,49.942,0.93,1
ANM-018,2025-01-28T00:00:00,0.0,1.583,0.337,29.44,50.249,0.948,1
ANM-018,2025-01-28T01:00:00,228.88,0.0,0.227,29.67,50.008,0.943,1
ANM-018,2025-01-28T02:00:00,221.69,55689.668,0.358,30.17,49.993,0.899,1
ANM-018,2025-01-28T03:00:00,0.0,0.0,0.382,30.9,49.992,0.933,1
ANM-018,2025-01-28T04:00:00,5205.94,48271.23,-0.599,32.58,50.063,0.892,1
ANM-018,2025-01-28T05:00:00,223.05,1.286,0.261,34.15,49.907,0.91,1
ANM-018,2025-01-28T06:00:00,223.38,62262.974,0.516,34.04,50.092,0.918,1
ANM-018,2025-01-28T07:00:00,0.0,4.076,0.886,36.37,50.053,0.934,1
ANM-018,2025-01-28T08:00:00,227.88,0.0,1.226,37.17,49.896,0.919,1
ANM-018,2025-01-28T09:00:00,1784.73,3.933,0.773,38.38,50.024,0.878,1
ANM-018,2025-01-28T10:00:00,1391.03,3.555,0.742,39.25,50.32,0.908,1
ANM-018,2025-01-28T11:00:00,0.0,0.0,0.692,40.45,49.88,0.896,1
ANM-018,2025-01-28T12:00:00,0.0,2.979,0.596,40.43,50.02,0.905,1
ANM-018,2025-01-28T13:00:00,0.0,0.0,0.579,40.57,50.065,0.937,1
ANM-018,2025-01-28T14:00:00,239.62,0.0,0.641,39.04,49.933,0.952,1
ANM-018,2025-01-28T15:00:00,233.44,3.408,0.732,37.89,50.013,0.92,1
ANM-018,2025-01-28T16:00:00,0.0,0.0,-1.894,37.5,49.954,0.927,1
ANM-018,2025-01-28T17:00:00,224.37,4.649,0.945,36.25,50.048,0.906,1
ANM-018,2025-01-28T18:00:00,226.82,0.0,1.227,35.16,50.055,0.917,1
ANM-018,2025-01-28T19:00:00,227.02,3140.244,-1.167,34.22,49.986,0.912,1
ANM-018,2025-01-28T20:00:00,0.0,0.0,1.506,33.59,50.109,0.921,1
ANM-018,2025-01-28T21:00:00,230.0,7.504,1.623,31.8,49.93,0.936,1
ANM-018,2025-01-28T22:00:00,5264.75,5.278,1.161,31.07,49.937,0.927,1
ANM-018,2025-01-28T23:00:00,230.0,0.0,-1.546,30.38,49.973,0.911,1
ANM-018,2025-01-29T00:00:00,230.0,1.562,0.318,29.49,49.998,0.895,1
ANM-018,2025-01-29T01:00:00,7471.65,1.59,-0.227,29.72,49.894,0.877,1
ANM-018,2025-01-29T02:00:00,4314.76,1.709,0.34,30.56,50.092,0.873,1
ANM-018,2025-01-29T03:00:00,0.0,0.0,0.354,31.75,50.129,0.902,1
ANM-018,2025-01-29T04:00:00,0.0,1.188,0.246,32.37,49.929,0.918,1
ANM-018,2025-01-29T05:00:00,227.83,1.128,0.239,33.13,49.862,0.93,1
ANM-018,2025-01-29T06:00:00,217.94,2.688,0.543,35.02,50.032,0.927,1
ANM-018,2025-01-29T07:00:00,235.26,0.0,-0.996,36.63,50.022,0.905,1
ANM-018,2025-01-29T08:00:00,0.0,5.682,1.179,37.33,49.901,0.899,1
ANM-018,2025-01-29T09:00:00,230.0,3.363,0.682,38.56,49.937,0.89,1
ANM-018,2025-01-29T10:00:00,0.0,3.12,0.678,39.79,50.058,0.929,1
ANM-018,2025-01-29T11:00:00,232.37,3.418,0.706,39.84,49.902,0.889,1
ANM-018,2025-01-29T12:00:00,226.71,18963.76,0.624,39.84,49.937,0.873,1
ANM-018,2025-01-29T13:00:00,232.25,3.516,0.752,39.64,50.175,0.921,1
ANM-018,2025-01-29T14:00:00,2277.97,0.0,-0.94,39.09,50.052,0.937,1
ANM-018,2025-01-29T15:00:00,234.81,0.0,0.688,38.8,49.926,0.947,1
ANM-018,2025-01-29T16:00:00,1067.21,0.0,0.846,36.98,49.868,0.917,1
ANM-018,2025-01-29T17:00:00,235.13,4.971,1.031,36.77,49.959,0.882,1
ANM-018,2025-01-29T18:00:00,240.57,55957.233,1.271,34.55,50.039,0.913,1
ANM-018,2025-01-29T19:00:00,233.96,11561.641,1.386,32.36,49.809,0.935,1
ANM-018,2025-01-29T20:00:00,230.0,7.102,1.54,32.85,50.025,0.967,1
ANM-018,2025-01-29T21:00:00,227.47,7.929,-3.268,31.5,50.048,0.911,1
ANM-018,2025-01-29T22:00:00,0.0,6.299,1.242,30.5,49.996,0.883,1
ANM-018,2025-01-29T23:00:00,0.0,0.0,0.761,29.51,50.127,0.889,1
ANM-018,2025-01-30T00:00:00,237.43,1.0,-0.309,29.96,49.828,0.914,1
ANM-018,2025-01-30T01:00:00,228.62,0.0,0.276,29.31,50.058,0.918,1
ANM-018,2025-01-30T02:00:00,8307.41,0.0,0.3,30.82,49.917,0.942,1
ANM-018,2025-01-30T03:00:00,0.0,1.726,0.357,31.26,50.114,0.89,1
ANM-018,2025-01-30T04:00:00,231.09,63482.581,0.377,32.99,50.072,0.901,1
ANM-018,2025-01-30T05:00:00,926.29,0.983,0.2,34.12,50.003,0.916,1
ANM-018,2025-01-30T06:00:00,230.0,0.0,0.622,35.2,50.054,0.872,1
ANM-018,2025-01-30T07:00:00,226.68,49112.518,0.915,36.28,49.905,0.918,1
ANM-018,2025-01-30T08:00:00,7929.65,43360.183,1.161,37.39,50.101,0.906,1
ANM-018,2025-01-30T09:00:00,241.19,0.0,0.755,38.47,49.927,0.929,1
ANM-018,2025-01-30T10:00:00,0.0,3.103,0.665,39.36,50.11,0.944,1
ANM-018,2025-01-30T11:00:00,231.89,2.787,0.583,39.55,50.083,0.902,1
ANM-018,2025-01-30T12:00:00,241.39,26366.556,0.561,40.12,49.913,0.913,1
ANM-018,2025-01-30T13:00:00,1860.81,2.844,-1.032,40.28,49.819,0.913,1
ANM-018,2025-01-30T14:00:00,230.0,0.0,-0.467,38.78,49.906,0.881,1
ANM-018,2025-01-30T15:00:00,230.0,3.408,0.715,38.69,49.833,0.948,1
